title,artist,beat_count,bpm,key,key_scale,average_loudness,length,energy,speechiness,acousticness,instrumentalness,liveness,danceability,loudness,valence,time_signature,timbre,tonal_atonal,voice_instrumental,mood_sad,mood_relaxed,mood_party,mood_happy,mood_electronic,mood_aggressive,mood_acoustic
Gypsy Two,Rob Wasserman | Matt Haimovitz | Joan Jeanrenaud,407,122.751663208,A,minor,0.00844115018845,216.199996948,0.0811,0.047,0.961,0.941,0.0993,0.27,-22.17,0.164,-22.17,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Metamorphosis Four,Joan Jeanrenaud,854,114.635688782,C,minor,0.144210278988,417.802459717,0.09,0.0441,0.907,0.797,0.11,0.15,-17.792,0.107,-17.792,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Axis,Joan Jeanrenaud,572,115.304496765,D,minor,0.808087110519,299.128173828,0.191,0.0327,0.57,0.864,0.111,0.251,-14.347,0.241,-14.347,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
A Vida Não Chega,Viviane,459,138.06237793,A,minor,0.873024463654,206.080001831,0.282,0.0294,0.841,0,0.0727,0.625,-11.123,0.454,-11.123,dark,atonal,voice,sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
"Merry Christmas, Darling",Renée Fleming | Chris Botti,757,136.162384033,D#,minor,0.427471250296,335.62121582,0.119,0.034,0.978,0.00931,0.104,0.431,-15.171,0.125,-15.171,dark,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Central Park Serenade,Renée Fleming | Gregory Porter,603,153.310165405,G#,major,0.245556429029,252.473464966,0.268,0.0814,0.831,3.48e-06,0.114,0.527,-13.462,0.432,-13.462,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
New York Tendaberry,Billy Childs | Renée Fleming | Yo‐Yo Ma,921,154.571777344,F,major,0.0506951138377,441.079986572,0.279,0.0323,0.966,0.082,0.0984,0.204,-11.786,0.0762,-11.786,bright,tonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
I Want an Old-Fashioned Christmas,Joshua Bell | Renée Fleming,450,139.715881348,D,major,0.200654432178,196.41468811,0.239,0.0438,0.955,0.000108,0.106,0.276,-11.75,0.214,-11.75,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Snowbound,Renée Fleming | Kurt Elling,1047,164.897872925,G,major,0.238685563207,387.996734619,0.233,0.0368,0.872,0.00817,0.0998,0.49,-16.849,0.196,-16.849,bright,tonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
In the Bleak Midwinter,Renée Fleming | Rufus Wainwright,555,172.265686035,F#,major,0.294213116169,226.168167114,0.107,0.0409,0.941,0.00047,0.114,0.209,-15.659,0.238,-15.659,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Rusalka: Act 1, “Měsičku na nebi hlubokém”",Renée Fleming | Česká filharmonie | Charles Mackerras,681,132.92565918,F#,major,0.000146974038216,353.106658936,0.042,0.0474,0.977,0.0443,0.672,0.167,-23.067,0.0398,-23.067,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Zueignung, op. 10,1",Renée Fleming | Münchner Philharmoniker | Christian Thielemann,207,123.287376404,C#,major,0.0253500025719,101.626663208,0.216,0.0414,0.976,0.525,0.0868,0.383,-17.303,0.256,-17.303,dark,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Soul Meets Body,Renée Fleming,465,146.102645874,C#,major,0.947213947773,191.791015625,0.8,0.043,0.017,0.108,0.115,0.591,-7.671,0.327,-7.671,bright,atonal,voice,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Today,Renée Fleming,303,88.8820724487,A#,minor,0.895931482315,202.553466797,0.514,0.0238,0.634,0.00308,0.0944,0.573,-9.295,0.277,-9.295,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
"Sonata no. 16 in C major for Piano, K. 545 ""Sonata facile"": I. Allegro",Carmen Piazzini,424,143.290466309,C,major,0.452176421881,180.062042236,0.057,0.0374,0.992,0.868,0.143,0.419,-24.757,0.535,-24.757,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Sonata for Piano no. 12 in F major, K. 332: II. Adagio",Carmen Piazzini,681,132.508514404,A#,major,0.00226746569388,323.059234619,0.059,0.0434,0.993,0.92,0.127,0.458,-19.989,0.233,-19.989,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Sonata no. 16 in C major for Piano, K. 545 ""Sonata facile"": II. Andante",Carmen Piazzini,923,184.570449829,G,major,0.286679267883,312.052978516,0.0139,0.0454,0.995,0.928,0.0625,0.401,-37.374,0.468,-37.374,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Concerto for Piano No. 9 in E-flat major, K. 271 ""Jeunehomme"": II. Andantino",Carmen Piazzini | Leningrad Soloists | Михаил Ханонович Гантварг,1307,178.205978394,C,minor,0.00490810023621,651.147033691,0.0308,0.039,0.989,0.8,0.0901,0.234,-25.64,0.0465,-25.64,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
"Concerto for Piano No. 6 in B-flat major, K. 238: II. Andante un poco adagio",Carmen Piazzini | Leningrad Soloists | Михаил Ханонович Гантварг,847,163.872619629,D#,major,0.000450821971754,358.212799072,0.0365,0.0431,0.993,0.945,0.0835,0.183,-27.007,0.12,-27.007,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Stabat Mater: V. ""Pro peccatis suae gentis"", Allegretto",Agnès Mellon | Ensemble 415 | Chiara Banchini,492,129.390777588,G,major,0.052208263427,233.160003662,0.0214,0.0476,0.988,0.0663,0.122,0.279,-25.881,0.061,-25.881,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Sonata I in G major, op. 2 no. 1: IV. Allegro",Chiara Banchini | Ensemble 415,223,108.052780151,F#,major,0.629025936127,118.906669617,0.352,0.0359,0.814,0.187,0.114,0.31,-14.911,0.841,-14.911,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
BWV 35: Aria. Gott Hat Alles Wohlgemacht...,Ensemble 415 | Chiara Banchini,420,90.0968322754,E,major,0.167057156563,206.982681274,0.0853,0.0474,0.973,0.0444,0.109,0.464,-19.583,0.602,-19.583,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Concerto for 4 violins in A minor, op. 7 no. 11: IV. Allegro e solo",Ensemble 415 | Chiara Banchini,418,135.171020508,C#,minor,0.0822547599673,200.133331299,0.289,0.0371,0.698,0.741,0.0646,0.333,-16.722,0.33,-16.722,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Sonata a quatro, RV 130 ""Al Santo Sepolcro"": II. Allegro ma poco andante",Ensemble 415 | Chiara Banchini,360,131.988952637,D,major,0.390593260527,166.240005493,0.0833,0.04,0.925,0.0276,0.0973,0.322,-20.987,0.123,-20.987,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Sonata a quatro, RV 130 ""Al Santo Sepolcro"": I. Largo molto",Ensemble 415 | Chiara Banchini,266,111.439254761,D,major,0.21893812716,143.093338013,0.00306,0.0431,0.934,0.0249,0.138,0.368,-25.996,0.0443,-25.996,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"BWV 53: ""Schlage Doch, Gewünschte Stunde""",Ensemble 415 | Chiara Banchini,1036,147.006149292,D#,major,0.146531313658,488.687164307,0.0391,0.0453,0.951,6.72e-06,0.0951,0.35,-21.817,0.191,-21.817,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
BWV 35: Recitativo. Ich Wundre Mich...,Ensemble 415 | Chiara Banchini,175,110.697494507,F#,minor,0.351999521255,91.67237854,0.0446,0.0588,0.99,0,0.13,0.512,-19.104,0.209,-19.104,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Song of Time and Song of Storms (From “Ocarina of Time”),Taylor Davis,399,103.255867004,D,minor,0.612374722958,226.142044067,0.481,0.0344,0.479,0.692,0.103,0.216,-8.084,0.124,-8.084,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Awakening,Taylor Davis,283,79.8792953491,F,minor,0.589077830315,210.423583984,0.736,0.0542,0.169,0.0145,0.0863,0.606,-5.877,0.479,-5.877,dark,atonal,instrumental,not_sad,not_relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Nebulous,Taylor Davis,482,129.749526978,A#,major,0.723835945129,222.381866455,0.724,0.0359,0.268,0.822,0.112,0.434,-5.183,0.038,-5.183,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Jurassic Park Theme,Taylor Davis,350,90.0715713501,G,major,0.271061956882,219.438735962,0.544,0.0393,0.691,0.473,0.0825,0.147,-8.221,0.0885,-8.221,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Concerning Hobbits,Taylor Davis,295,103.273857117,D,major,0.241341397166,174.122085571,0.202,0.0282,0.824,0.161,0.103,0.472,-12.086,0.321,-12.086,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Raiders March,Taylor Davis,503,129.53793335,C,major,0.686517715454,229.664215088,0.469,0.0337,0.915,0.403,0.106,0.425,-7.324,0.236,-7.324,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
My Heart Will Go On,Taylor Davis,569,109.954711914,E,major,0.264907211065,301.045257568,0.399,0.033,0.73,0.194,0.135,0.255,-9.201,0.132,-9.201,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Duel of the Fates,Taylor Davis,374,151.862243652,G,major,0.747617423534,151.508758545,0.908,0.305,0.542,0.526,0.868,0.39,-5.402,0.252,-5.402,bright,tonal,instrumental,sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
A New Journey,Taylor Davis,416,117.02116394,C,major,0.119146458805,247.018234253,0.569,0.0575,0.0414,0.37,0.0827,0.434,-10.396,0.365,-10.396,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
Dawn of Hope,Taylor Davis,537,128.038726807,D,major,0.785596489906,254.782409668,0.747,0.0789,0.0153,0.225,0.18,0.491,-8.479,0.409,-8.479,bright,atonal,instrumental,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Fantaisie‐Impromptu,Dubravka Tomšič,719,172.265411377,C#,major,0.0161990039051,314.839355469,0.0314,0.0408,0.989,0.888,0.0923,0.183,-27.943,0.0899,-27.943,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"3 Nocturnes for Piano, op. 62: Liebestraum no. 3 in A-flat major, G. 541: ""O lieb so lang' Du lieben kannst"": Poco allegro con affetto",Dubravka Tomšič,605,113.71043396,G#,major,0.0119872745126,313.051422119,0.0458,0.0524,0.994,0.845,0.097,0.23,-20.161,0.0367,-20.161,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Moonlight Sonata (Adagio Sostenuto),Dubravka Tomšič,851,147.812835693,C#,minor,0.0499886795878,364.042449951,0.00323,0.0376,0.995,0.877,0.108,0.274,-40.466,0.0691,-40.466,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Prélude, in E-flat minor, op. 28/14",Dubravka Tomsic,68,129.97416687,D#,minor,0.743903458118,33.1755104065,0.175,0.0345,0.99,0.943,0.103,0.287,-20.772,0.386,-20.772,dark,atonal,instrumental,not_sad,relaxed,party,happy,electronic,not_aggressive,not_acoustic
The Child Lived,Felicity Lott | Steven Isserlis,481,113.875205994,D,minor,0.000397063267883,239.680725098,0.0275,0.056,0.968,0.0331,0.0561,0.216,-23.14,0.032,-23.14,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"La captive, op. 12",Felicity Lott | Steven Isserlis | Thomas Adès,572,147.866531372,E,major,0.0305771771818,253.473373413,0.0634,0.0468,0.989,0.000687,0.0856,0.341,-22.553,0.118,-22.553,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Quatre poèmes hindous : Lahore - Heinrich Heine,Felicity Lott | Kammer Ensemble de Paris | Armin Jordan,474,132.509613037,B,minor,0.00110506976489,232.466659546,0.027,0.0452,0.987,0.0219,0.0725,0.259,-24.77,0.095,-24.77,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
L'Invitation au voyage,Felicity Lott | Graham Johnson,533,163.537445068,C,minor,3.38751196978e-05,257.119995117,0.0826,0.0527,0.972,0.00669,0.115,0.103,-24.965,0.0332,-24.965,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Im Frühling,Felicity Lott,484,101.590133667,G,major,0.0100708026439,271.0987854,0.0446,0.0545,0.986,0,0.12,0.373,-23.403,0.188,-23.403,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Le nozze di Figaro, K. 492: Act IV. ""Ah tutti contenti""",Anne Howells | Robin Leggate | Felicity Lott | Alexander Oliver | Patricia Payne | Samuel Ramey | Deborah Rees | Richard Stilwell | John Tomlinson | Willard White | Academy of St Martin in the Fields | Sir Neville Marriner,291,95.1345291138,C,minor,0.021271051839,156.316741943,0.11,0.0502,0.989,0.0902,0.114,0.218,-24.477,0.0371,-24.477,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Symphony no. 2 in C “Resurrection”: In Tempo des scherzo’s wild herausfahrend,Brighton Festival Chorus | Felicity Lott | Helen Watts | Royal Philharmonic Orchestra | Harold Farberman,4563,147.337554932,C,major,9.27278670133e-05,2165.82666016,0.0244,0.0435,0.923,0.638,0.134,0.0635,-22.552,0.0357,-22.552,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
The Winds,Felicity Lott | Graham Johnson,218,120.64490509,A,minor,0.0106481164694,101.173332214,0.177,0.053,0.988,0.00107,0.0772,0.397,-16.371,0.104,-16.371,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
A Song for the Lord Mayor's Table: The Contrast,Felicity Lott | Graham Johnson,364,139.286987305,G,minor,0.000892921350896,171.199996948,0.0633,0.125,0.972,0.000109,0.0948,0.42,-23.743,0.183,-23.743,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
A Song for the Lord Mayor's Table: Glide Gently,Felicity Lott | Graham Johnson,350,115.00579071,D,minor,0.0295916106552,171.466659546,0.0218,0.0439,0.984,0.00636,0.097,0.177,-30.338,0.037,-30.338,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Divenire,Lavinia Meijer,912,135.078475952,A,minor,0.0506144911051,398.013336182,0.137,0.0455,0.986,0.92,0.0967,0.233,-20.871,0.0742,-20.871,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Le onde,Lavinia Meijer,611,147.827636719,D,major,0.069667160511,259.480010986,0.0691,0.0506,0.988,0.917,0.0998,0.252,-26.124,0.249,-26.124,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
I giorni,Lavinia Meijer,802,151.762680054,D,major,0.0359652899206,354.386657715,0.134,0.0601,0.989,0.928,0.101,0.333,-23.563,0.0677,-23.563,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Oltremare,Lavinia Meijer,1351,163.361312866,A,major,0.0591381490231,594.066650391,0.0937,0.048,0.986,0.922,0.0809,0.239,-24.082,0.0536,-24.082,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Una mattina,Lavinia Meijer,438,153.396743774,A,minor,0.253650546074,168.493331909,0.0825,0.0546,0.994,0.923,0.0918,0.175,-31.241,0.154,-31.241,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Dietro l’incanto,Lavinia Meijer,385,105.851638794,A,minor,0.297558188438,216.133331299,0.0496,0.0422,0.991,0.911,0.103,0.329,-23.831,0.176,-23.831,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Ora,Lavinia Meijer,886,178.206512451,C,minor,0.158967003226,371.346679688,0.147,0.0572,0.988,0.925,0.111,0.26,-22.265,0.0393,-22.265,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
The Snow Prelude no. 15,Lavinia Meijer,639,178.205886841,G#,minor,0.00170119956601,278.653320312,0.0191,0.0496,0.987,0.93,0.109,0.27,-29.4,0.0703,-29.4,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Nuvole bianche,Lavinia Meijer,623,135.660842896,G#,major,0.169050216675,308.613342285,0.132,0.0664,0.984,0.919,0.103,0.318,-23.539,0.0376,-23.539,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Six Pièces: Scherzetto,Lavinia Meijer,415,122.908828735,F#,major,0.0954151302576,206.093338013,0.0448,0.0471,0.99,0.891,0.102,0.331,-25.389,0.127,-25.389,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Porgy and Bess - Summertime,Anne‐Sophie Mutter | André Previn,280,172.265792847,B,minor,0.175151124597,134.399993896,0.0891,0.0437,0.963,0.0946,0.0772,0.203,-25.971,0.0767,-25.971,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Tango Song and Dance: Song. Simply,Anne‐Sophie Mutter | André Previn,510,89.4157867432,D,major,0.000248945958447,303.568969727,0.0354,0.0473,0.971,0.377,0.0856,0.183,-25.407,0.0354,-25.407,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
"Concerto for Violin and Strings in G minor, op. 8 no. 2, RV 315 ""L'estate"": I. Allegro non molto. Allegro",Anne‐Sophie Mutter | TrondheimSolistene,773,139.517425537,G,minor,0.0047233402729,371.043273926,0.183,0.0557,0.505,0.00598,0.34,0.236,-19.659,0.0749,-19.659,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Concerto for Violin and Strings in F minor, op. 8 no. 4, RV 297 ""L'inverno"": I. Allegro non molto",Anne‐Sophie Mutter | TrondheimSolistene,508,150.615081787,F,minor,0.0407579056919,211.043258667,0.176,0.0817,0.811,0.75,0.112,0.502,-18.634,0.32,-18.634,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Sonata for Violin and Continuo in G minor, B g5 ""Il trillo del diavolo"": I. Larghetto affettuoso",Anne‐Sophie Mutter | TrondheimSolistene,461,132.862686157,A#,major,0.155723765492,230.034286499,0.0842,0.0436,0.959,0.574,0.126,0.127,-25.31,0.0487,-25.31,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Concerto for Violin and Orchestra in A minor, BWV 1041: II. Andante",Anne‐Sophie Mutter | English Chamber Orchestra | Salvatore Accardo,1060,142.938476562,C,major,0.0107419164851,492.355926514,0.116,0.0494,0.887,0.333,0.132,0.162,-23.583,0.0443,-23.583,bright,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Concerto for Violin and Orchestra in E major, BWV 1042: II. Adagio",Anne‐Sophie Mutter | English Chamber Orchestra | Salvatore Accardo,999,165.618164062,C#,minor,0.00660044746473,499.461212158,0.0766,0.0488,0.706,0.798,0.0565,0.158,-27.523,0.0377,-27.523,dark,tonal,instrumental,not_sad,relaxed,party,not_happy,electronic,not_aggressive,acoustic
"Concerto for Violin and Orchestra in E major, BWV 1042: I. Allegro",Anne‐Sophie Mutter | English Chamber Orchestra | Salvatore Accardo,1423,164.725097656,E,major,0.116439647973,527.386108398,0.309,0.0459,0.931,0.647,0.253,0.54,-15.878,0.888,-15.878,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,electronic,not_aggressive,acoustic
"Concerto for Violin and Orchestra in E major, BWV 1042: III. Allegro assai",Anne‐Sophie Mutter | English Chamber Orchestra | Salvatore Accardo,496,164.977386475,E,major,0.739977240562,181.498779297,0.309,0.0459,0.931,0.647,0.253,0.54,-15.878,0.888,-15.878,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Miroirs: Noctuelles,Анна Винницкая,591,129.474029541,A#,minor,0.000575076264795,285.164276123,0.0435,0.0363,0.99,0.912,0.124,0.215,-27.901,0.0539,-27.901,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Gaspard de la nuit: Scarbo,Анна Винницкая,1283,143.897598267,D#,minor,0.00257232435979,586.257385254,0.122,0.043,0.985,0.916,0.0901,0.307,-20.453,0.0388,-20.453,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Miroirs: La Vallée des cloches,Анна Винницкая,671,147.426925659,C#,major,0.0166832711548,341.147583008,0.00187,0.0449,0.994,0.918,0.0657,0.259,-41.437,0.0395,-41.437,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Gaspard de la nuit: Ondine,Анна Винницкая,812,139.856811523,F#,major,0.000609163660556,403.771789551,0.0365,0.0383,0.99,0.92,0.0777,0.176,-27.065,0.0359,-27.065,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Pavane pour une infante défunte,Анна Винницкая,713,107.116600037,G,major,0.000784996023867,389.328979492,0.00553,0.0759,0.995,0.946,0.0627,0.378,-30.861,0.102,-30.861,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Miroirs: Une barque sur l'océan,Анна Винницкая,892,123.248542786,F#,minor,0.00353234563954,425.552124023,0.0598,0.0382,0.985,0.928,0.104,0.18,-25.042,0.0301,-25.042,dark,tonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Miroirs: Alborada del gracioso,Анна Винницкая,822,143.842880249,F#,minor,0.00292070675641,368.013061523,0.104,0.048,0.994,0.915,0.115,0.424,-21.888,0.0501,-21.888,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Gaspard de la nuit: Le Gibet,Анна Винницкая,783,132.251876831,D#,minor,0.000414283800637,391.627746582,0.00367,0.0801,0.995,0.939,0.0718,0.493,-41.31,0.0651,-41.31,dark,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Tarantella for Two Pianos,Anna Vinnitskaya | Ivan Rudin,136,101.970474243,G,major,0.731301188469,81,0.214,0.0307,0.989,0.872,0.106,0.507,-21.984,0.858,-21.984,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Piano Concerto in G major: III. Presto,Anna Vinnitskaya | Deutsches Symphonie‐Orchester Berlin | Gilbert Varga,621,154.990951538,E,minor,0.0139731839299,238.376052856,0.21,0.0342,0.974,0.814,0.0812,0.437,-23.311,0.35,-23.311,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
"Act I: Ah! Belinda, I am press'd with torment (Dido)",Kirsten Flagstad,459,178.205810547,B,minor,0.01800182648,206.907211304,0.24,0.0417,0.992,0.0589,0.263,0.288,-15.264,0.202,-15.264,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Act I: Whence could so much virtue spring (Dido, Belinda)",Kirsten Flagstad | Elisabeth Schwarzkopf,292,137.149475098,B,minor,0.00939552672207,132.076553345,0.247,0.0469,0.991,0.000787,0.12,0.392,-13.778,0.147,-13.778,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Act III Scene 2: When I am laid in earth (Dido),Kirsten Flagstad,461,123.643424988,G,minor,0.00353054469451,240.545669556,0.112,0.0407,0.968,0.105,0.113,0.197,-16.976,0.0382,-16.976,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Act III Scene 2: Your counsel all is urg'd in vain (Dido, Belinda, Aeneas)",Kirsten Flagstad | Elisabeth Schwarzkopf | Thomas Hemsley,582,135.683898926,G,minor,0.00823109317571,281.740783691,0.0971,0.0505,0.928,0,0.0795,0.264,-18.828,0.119,-18.828,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
When I Have Sung My Songs,Kirsten Flagstad,370,178.2059021,A,major,0.0127874845639,153.782852173,0.0529,0.0414,0.992,0.000144,0.11,0.246,-15.059,0.128,-15.059,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Cäcilie,Kirsten Flagstad,260,135.270080566,D#,minor,0.0158817395568,112.143676758,0.208,0.0377,0.988,0.00184,0.296,0.479,-11.036,0.293,-11.036,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Sylvelin, op. 55 no. 1",Kirsten Flagstad | Edwin McArthur,358,172.265609741,G#,minor,0.018285151571,156.42666626,0.0739,0.0484,0.992,1.47e-05,0.124,0.328,-22.103,0.118,-22.103,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Den Jomfru gik i Valmu-Vang, op. 50 no. 5",Kirsten Flagstad | Edwin McArthur,184,132.835830688,D,major,0.0841431990266,88.3466644287,0.0798,0.0914,0.988,1.59e-05,0.0955,0.495,-18.246,0.456,-18.246,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Ave Maria, D. 839",Kirsten Flagstad | Edwin McArthur,1027,163.996734619,A#,major,0.0390486270189,426,0.0828,0.0491,0.995,0.0172,0.0763,0.222,-20.437,0.0548,-20.437,bright,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"Wie Melodien zieht es mir, op. 105 no. 1",Kirsten Flagstad | Edwin McArthur,225,110.109947205,F,major,0.0434644706547,129,0.0758,0.0463,0.989,1.98e-05,0.0879,0.276,-19.179,0.156,-19.179,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Lamento d’Arianna: Pianto della Madonna,Bernarda Fink | Il giardino armonico | Giovanni Antonini,907,126.354164124,C#,major,0.000582354143262,436.093322754,0.0687,0.0784,0.977,0,0.0941,0.3,-21.571,0.0551,-21.571,bright,atonal,voice,not_sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
