title,artist,beat_count,bpm,key,key_scale,average_loudness,length,energy,speechiness,acousticness,instrumentalness,liveness,danceability,loudness,valence,time_signature,timbre,tonal_atonal,voice_instrumental,mood_sad,mood_relaxed,mood_party,mood_happy,mood_electronic,mood_aggressive,mood_acoustic
Wasn't It You,The Action,395,139.811538696,F,minor,0.889021277428,170.814697266,0.705,0.0416,0.636,0,0.135,0.397,-8.441,0.575,-8.441,dark,tonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
"Love the Way You Lie, Part III",Skylar Grey,426,82.8499984741,A#,major,0.874416291714,245.735992432,0.239,0.0336,0.901,0,0.0724,0.601,-11.754,0.251,-11.754,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Another Chance,Roger Sanchez,522,127.341789246,D#,major,0.861393153667,244.741226196,0.817,0.0308,0.000247,0.142,0.144,0.611,-10.027,0.447,-10.027,dark,atonal,instrumental,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Baby Please Don’t Go,Them,294,106.726112366,F,major,0.882813453674,165.276733398,0.705,0.0408,0.506,1.12e-06,0.147,0.72,-6.82,0.775,-6.82,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Wurlitzer Jukebox,Young Marble Giants,355,129.147140503,G#,major,0.713024020195,165.373336792,0.402,0.0875,0.5,0.817,0.0956,0.894,-10.307,0.417,-10.307,bright,tonal,instrumental,sad,not_relaxed,not_party,happy,electronic,not_aggressive,acoustic
Santa Sampa,Vespas Mandarinas,500,123.987091064,G#,major,0.955500662327,242.102859497,0.738,0.0332,0.0519,0,0.417,0.665,-7.261,0.586,-7.261,bright,tonal,voice,not_sad,not_relaxed,party,not_happy,not_electronic,not_aggressive,not_acoustic
Nightporter,Japan,769,109.630218506,A,minor,0.0735085606575,419.173339844,0.143,0.031,0.907,0.299,0.124,0.521,-15.386,0.0864,-15.386,dark,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
The Christmas Song (Chestnuts Roasting on an Open Fire),Reba McEntire,463,136.276443481,G,major,0.487962186337,205.666671753,0.154,0.0321,0.915,0.000903,0.0951,0.442,-14.355,0.186,-14.355,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
In the Course of the Day,Steve Howe,438,95.5222702026,G,major,0.219915896654,250.093338013,0.198,0.0336,0.856,0.848,0.117,0.624,-16.38,0.779,-16.38,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
The Church of Hot Addiction,Cobra Starship,543,147.929870605,G,major,0.940384924412,220.813064575,0.976,0.0913,0.00323,0,0.236,0.512,-3.592,0.444,-3.592,bright,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,aggressive,not_acoustic
Only You Can,Fox,498,164.960952759,G,major,0.805426239967,181.524902344,0.83,0.138,0.675,0.0962,0.138,0.56,-8.708,0.553,-8.708,bright,tonal,voice,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
The Last Bandit,Nikki Sudden,550,132.702560425,D,major,0.842148661613,242.573059082,0.829,0.0446,0.00569,0.205,0.788,0.283,-4.676,0.325,-4.676,bright,tonal,instrumental,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
Altogether Now,The Farm,633,111.446922302,D,major,0.915885329247,342.306671143,0.871,0.0657,0.00286,0.00149,0.876,0.407,-8.908,0.38,-8.908,bright,tonal,instrumental,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
The Third Degree,Marc Bolan,219,89.64868927,C,minor,0.950655341148,147.43510437,0.871,0.0371,0.0312,1.69e-05,0.0894,0.499,-6.678,0.769,-6.678,bright,tonal,voice,not_sad,not_relaxed,not_party,not_happy,not_electronic,aggressive,not_acoustic
Good Times (A Touch of Jazz mix),Chic,585,111.090957642,A,minor,0.962491869926,316.580871582,0.825,0.12,0.00221,0.215,0.242,0.829,-5.733,0.843,-5.733,bright,atonal,instrumental,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
Someday We'll Look Back,Randy Travis,296,86.9413146973,C,major,0.866629421711,204.042449951,0.224,0.0341,0.57,0.00018,0.144,0.744,-14.347,0.294,-14.347,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Twice as Hard,The Black Crowes,404,87.4425354004,C,major,0.971462070942,271.203277588,0.851,0.0459,0.11,0.000124,0.277,0.376,-3.535,0.487,-3.535,bright,atonal,voice,not_sad,not_relaxed,party,not_happy,not_electronic,aggressive,not_acoustic
Simple Song (live),The Shins,451,112.726997375,D,major,0.800400316715,240.71836853,0.656,0.0384,0.0385,0,0.597,0.401,-9.281,0.311,-9.281,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Our Kind of Love,Donny Osmond,370,100.435714722,C,minor,0.602009236813,224.826660156,0.508,0.0258,0.496,1.68e-05,0.239,0.508,-8.432,0.171,-8.432,bright,atonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
Music # 2,Tuxedomoon,494,147.597640991,D#,major,0.376702398062,212.610610962,0.168,0.0367,0.97,0.854,0.0926,0.276,-16.185,0.235,-16.185,bright,tonal,instrumental,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
"In The Bad, Bad, Old Days (Before You Love Me)",The Foundations,418,125.580230713,C,major,0.924092948437,200.019592285,0.902,0.0857,0.189,0,0.341,0.492,-5.079,0.693,-5.079,bright,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
The Letter,The Box Tops,264,139.232208252,A,minor,0.818023085594,114.729797363,0.428,0.0687,0.252,0,0.132,0.638,-12.156,0.901,-12.156,dark,tonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Under One Roof,The Rubettes,671,147.812591553,E,major,0.534898996353,272.848968506,0.616,0.0317,0.606,0.00406,0.333,0.618,-13.519,0.96,-13.519,bright,atonal,voice,not_sad,relaxed,party,not_happy,not_electronic,not_aggressive,acoustic
Glenn Tipton,Mark Kozelek,386,103.646377563,E,major,0.0453069917858,221.675094604,0.136,0.0305,0.912,0.256,0.891,0.419,-24.929,0.145,-24.929,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
The Crystal Lake,Grandaddy,631,125.898170471,F,minor,0.950384020805,302.053863525,0.685,0.0283,0.00418,0.00685,0.282,0.532,-6.86,0.194,-6.86,dark,atonal,instrumental,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Land Locked Blues,Bright Eyes,698,139.375350952,D#,major,0.673501074314,338.373321533,0.259,0.0681,0.831,0,0.142,0.479,-11.928,0.338,-11.928,bright,tonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Jackie Wilson Said,Dexys Midnight Runners,462,147.853469849,G,major,0.943584442139,187.66368103,0.727,0.0637,0.161,0.00315,0.049,0.372,-5.129,0.909,-5.129,bright,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
Like an Angel,The Mighty Lemon Drops,558,139.903518677,G#,major,0.464915007353,239.28163147,0.92,0.0541,9.36e-05,0.682,0.379,0.374,-7.055,0.605,-7.055,bright,atonal,voice,not_sad,not_relaxed,party,not_happy,not_electronic,aggressive,not_acoustic
Have a Nice Day,Stereophonics,413,121.247940063,E,major,0.962324738503,205.113464355,0.813,0.0421,0.0148,0,0.421,0.492,-5.45,0.398,-5.45,bright,tonal,voice,not_sad,not_relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Single,Mike TV,422,93.017250061,A,minor,0.97129034996,256.365722656,0.94,0.0432,0.000121,1.21e-05,0.0841,0.501,-3.803,0.722,-3.803,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,not_electronic,aggressive,not_acoustic
It Wouldn’t Be Love,Vixen,722,153.758102417,F,major,0.827783465385,282.200805664,0.65,0.0314,0.245,0,0.0735,0.575,-10.171,0.537,-10.171,bright,tonal,voice,not_sad,not_relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
Boden,And Also the Trees,426,115.157608032,A,minor,0.801583707333,220.961090088,0.313,0.0334,0.684,0.723,0.12,0.515,-15.456,0.164,-15.456,bright,tonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Duplo sentido,Lulu Santos,320,129.477584839,A,major,0.956016004086,149.420410156,0.922,0.0427,0.0454,2.5e-05,0.0666,0.625,-7.0,0.903,-7.0,bright,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
Sunday Shining,Finley Quaye,371,101.014633179,A,major,0.903594076633,221.596740723,0.853,0.0442,0.0372,1.82e-05,0.308,0.595,-5.503,0.571,-5.503,dark,atonal,instrumental,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
One Chord Wonders,The Adverts,439,164.956726074,D#,minor,0.972586870193,158.223678589,0.96,0.0897,0.00247,0.0693,0.0616,0.128,-6.338,0.241,-6.338,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,not_electronic,aggressive,not_acoustic
Christmas in Dixie,Alabama,332,87.71043396,D,major,0.113859683275,215.562454224,0.358,0.0304,0.488,6.08e-05,0.091,0.444,-8.484,0.377,-8.484,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Lone Star Song,Grant Lee Buffalo,584,128.28074646,A#,major,0.691711783409,275.697387695,0.716,0.0366,0.00921,0.000282,0.186,0.393,-6.612,0.382,-6.612,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Slipping (Into Something),The Feelies,852,136.469451904,D,major,0.417715162039,358.729431152,0.703,0.0318,0.115,0.925,0.0701,0.404,-10.107,0.238,-10.107,dark,atonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Days Gone Down,Gerry Rafferty,795,123.739547729,D#,major,0.857311606407,387.265319824,0.563,0.04,0.143,0.0598,0.0885,0.546,-12.636,0.518,-12.636,bright,tonal,voice,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Can’t We Try,Teddy Pendergrass,648,128.91506958,G,major,0.184018060565,304.390380859,0.375,0.0535,0.676,0,0.144,0.477,-12.549,0.301,-12.549,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Do Nothing,The Specials,622,165.232162476,A#,major,0.953875124454,224.699508667,0.751,0.152,0.149,0.00201,0.306,0.551,-5.822,0.854,-5.822,bright,tonal,instrumental,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
Matchbox (live on The Johnny Cash Show),Derek & The Dominos | Johnny Cash | Carl Perkins,266,92.6518936157,A,major,0.944539487362,168.829391479,0.25,0.934,0.843,0,0.147,0.66,-17.202,0.897,-17.202,dark,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,aggressive,not_acoustic
Powerstream,Andre Matos,678,162.122238159,F,major,0.952139675617,253.42666626,0.967,0.104,0.000271,5.88e-05,0.328,0.386,-3.196,0.3,-3.196,bright,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,aggressive,not_acoustic
See to Me,Buffalo Tom,498,144.092056274,D#,major,0.862683355808,225.227752686,0.98,0.239,0.00519,0,0.372,0.31,-6.985,0.0929,-6.985,dark,atonal,voice,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Que Te Quiero,Katrina and the Waves,457,136.44694519,G,major,0.929208099842,201.717544556,0.635,0.0389,0.00949,0.513,0.125,0.633,-12.593,0.989,-12.593,bright,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
One Track Mind,Thirty Seconds to Mars | A$AP Rocky,387,99.750793457,E,minor,0.804449260235,231.720001221,0.46,0.0425,0.038,0.00131,0.535,0.364,-8.298,0.068,-8.298,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
"Concealing Fate, Part 2: Deception",TesseracT,734,144.073455811,D#,minor,0.906118631363,322.866668701,0.65,0.0535,0.000888,0.0485,0.447,0.285,-11.36,0.418,-11.36,dark,tonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
I'll Find Another Way,Nick Kamen,641,129.963256836,F,minor,0.937118649483,297.066680908,0.801,0.0423,0.016,0.000367,0.0623,0.555,-12.505,0.808,-12.505,bright,tonal,instrumental,not_sad,not_relaxed,party,happy,electronic,aggressive,not_acoustic
Te esperando,Luan Santana,609,148.875030518,A#,major,0.854722976685,245.681625366,0.468,0.037,0.802,0,0.353,0.511,-7.853,0.65,-7.853,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Bumblebeee,Kasabian,676,172.265304565,D,minor,0.890065133572,240.770614624,0.804,0.0502,0.000418,1.95e-05,0.35,0.463,-3.967,0.357,-3.967,dark,tonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
When We Were Young,Bucks Fizz,453,111.983047485,A,minor,0.832476973534,243.306671143,0.757,0.0351,0.348,0,0.409,0.654,-12.036,0.597,-12.036,dark,tonal,voice,not_sad,not_relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Iron Horse,Christie,380,133.604797363,G#,minor,0.940235078335,171.232650757,0.595,0.0445,0.0977,0.00615,0.0746,0.571,-13.481,0.753,-13.481,bright,tonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
(We're Gonna) Rock Around the Clock,Bill Haley & His Comets,199,90.8378601074,A,major,0.925648868084,130.690612793,0.859,0.168,0.205,3.73e-06,0.0761,0.811,-6.317,0.784,-6.317,dark,tonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
When I’m Not,The Magnolias,523,150.912124634,G,major,0.948107659817,210.390197754,0.84,0.0371,1.75e-05,0.225,0.114,0.345,-8.165,0.575,-8.165,bright,tonal,instrumental,not_sad,not_relaxed,party,happy,not_electronic,aggressive,not_acoustic
Strong (Jonas Rathsman remix),London Grammar,776,121.969749451,E,major,0.892993509769,383.320831299,0.718,0.0369,0.000378,0.217,0.0422,0.709,-6.994,0.599,-6.994,dark,atonal,instrumental,not_sad,relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Coo Coo,Janis Joplin,294,142.037063599,G,minor,0.84419041872,125.666397095,0.657,0.05,0.271,0.526,0.278,0.51,-9.116,0.499,-9.116,bright,atonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
100 mph,Vardis,477,98.4323730469,A,major,0.964716613293,290.533874512,0.972,0.112,0.00187,0.275,0.95,0.365,-6.017,0.169,-6.017,bright,tonal,voice,not_sad,relaxed,not_party,not_happy,electronic,aggressive,not_acoustic
Porn Star Dancing,My Darkest Days | Zakk Wylde,517,161.514846802,A,minor,0.943190932274,194.899597168,0.923,0.0897,0.0199,0,0.0673,0.474,-3.405,0.347,-3.405,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
Danny,Tiffany,439,108.922302246,A#,major,0.878049790859,242.573059082,0.687,0.0276,0.142,1.13e-06,0.0522,0.73,-12.06,0.854,-12.06,bright,tonal,voice,not_sad,relaxed,not_party,happy,electronic,not_aggressive,not_acoustic
Friends,Peter Sarstedt,430,146.648605347,A,major,0.130183294415,177.693328857,0.804,0.0996,0.816,0.00404,0.361,0.553,-11.458,0.462,-11.458,bright,tonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Hang,Matchbox Twenty,581,153.870147705,C,major,0.576624929905,227.343673706,0.301,0.0294,0.631,6.29e-06,0.112,0.537,-12.508,0.25,-12.508,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
One Way Out,Martha and the Vandellas,341,134.955749512,G#,major,0.88784891367,152.502853394,0.601,0.0433,0.612,0,0.166,0.663,-6.681,0.872,-6.681,bright,atonal,instrumental,not_sad,not_relaxed,party,not_happy,not_electronic,not_aggressive,not_acoustic
John the Baptist Jones,Momus,391,155.204696655,D,minor,0.679482281208,193.5599823,0.421,0.03,0.198,0.000689,0.143,0.392,-12.32,0.104,-12.32,dark,atonal,instrumental,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
You Ol' Son of a Gun,Rosemary Clooney,317,128.344299316,A#,major,0.841361820698,152.842453003,0.254,0.0427,0.799,0,0.267,0.558,-14.206,0.589,-14.206,bright,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Season’s No Reason to Change,The Gap Band,714,147.145523071,A#,major,0.531358361244,293.01550293,0.348,0.035,0.483,0.000438,0.122,0.508,-14.772,0.199,-14.772,bright,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
The Face I Love,Chris Montez,265,130.662612915,G,minor,0.355209767818,122.618774414,0.478,0.0334,0.249,0,0.631,0.633,-12.383,0.724,-12.383,dark,tonal,voice,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Small World,Roddy Frame,387,100.510910034,A#,major,0.859812498093,231.706115723,0.431,0.0302,0.811,0,0.0828,0.361,-7.817,0.387,-7.817,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Around the World,The Tubes,535,123.553665161,D,minor,0.936378598213,264.489807129,0.845,0.0315,0.00155,0.603,0.0978,0.688,-7.663,0.965,-7.663,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,not_electronic,aggressive,not_acoustic
Iodine,Icon for Hire,433,172.265365601,F#,major,0.970071196556,152.121185303,0.858,0.0643,0.000936,0,0.328,0.477,-4.248,0.67,-4.248,dark,tonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
"Hey, That’s No Way to Say Goodbye",Ian McCulloch,270,80.9945297241,A#,major,0.869503676891,200.933334351,0.658,0.029,0.209,0.000405,0.169,0.312,-7.925,0.439,-7.925,bright,tonal,voice,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Twistin’ the Night Away,Sam Cooke,232,80.465637207,A,major,0.85943120718,163.526535034,0.801,0.0565,0.691,0,0.328,0.458,-7.83,0.93,-7.83,bright,tonal,voice,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Emoticons,The Wombats,436,100.993621826,A,major,0.912697792053,259.369781494,0.708,0.0606,0.0095,3.14e-05,0.116,0.61,-4.3,0.508,-4.3,bright,tonal,voice,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
Codine,Man,1036,129.999481201,D,major,0.696102678776,474.399993896,0.719,0.1,0.299,3.76e-05,0.115,0.703,-6.103,0.644,-6.103,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
One Heart Beating,Better Than Ezra,400,118.004692078,F#,major,0.922103703022,203.399978638,0.901,0.0496,0.00275,0,0.0895,0.606,-3.97,0.679,-3.97,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Why Am I Crying?,The Marshall Tucker Band,397,123.73890686,E,minor,0.85163795948,188.734695435,0.311,0.0411,0.134,3.97e-05,0.117,0.345,-10.595,0.172,-10.595,bright,atonal,instrumental,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Patched In,Celldweller,474,104.606193542,D,minor,0.90480440855,265.874298096,0.924,0.0424,0.00518,0.867,0.0605,0.61,-3.877,0.555,-3.877,dark,atonal,instrumental,not_sad,relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Theme From Hell’s Angels,The Bar‐Kays,355,126.452835083,E,minor,0.603370904922,169.42666626,0.319,0.0369,0.022,0.868,0.0818,0.561,-17.195,0.278,-17.195,bright,atonal,instrumental,not_sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,not_acoustic
Damned for All Time,Corrosion of Conformity,662,100.444496155,C,minor,0.963538527489,352.261230469,0.844,0.0619,1.05e-05,0.0789,0.102,0.308,-9.036,0.556,-9.036,dark,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
Feliz Navidad,José Feliciano,447,148.642623901,D,major,0.874224483967,181.080001831,0.831,0.0383,0.552,0,0.336,0.512,-9.004,0.963,-9.004,bright,tonal,voice,sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
What in This World,Simon Dupree & The Big Sound,418,132.64440918,G,major,0.785469055176,193.149383545,0.704,0.137,0.692,0,0.519,0.549,-6.396,0.469,-6.396,bright,tonal,voice,sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Never Gonna Let You Down,Colbie Caillat,431,107.740196228,C,major,0.921528875828,248.36000061,0.728,0.0327,0.08,0,0.19,0.646,-6.123,0.385,-6.123,bright,atonal,voice,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
"John, John",Roger McGuinn,326,116.950561523,G,major,0.807220995426,163.996734619,0.161,0.0485,0.784,0,0.0739,0.599,-16.134,0.697,-16.134,bright,tonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
Amazing Grace (Original Mix),Boy George,476,133.917129517,G,major,0.830997526646,209.475921631,0.77,0.0395,0.164,0.0103,0.1,0.621,-7.156,0.357,-7.156,bright,tonal,voice,sad,relaxed,not_party,not_happy,electronic,not_aggressive,acoustic
"Anything, Anything (I'll Give You)",Lucky Boys Confusion,365,121.085044861,G,major,0.96000546217,181.942855835,0.968,0.0511,0.00109,3.39e-06,0.216,0.551,-3.122,0.749,-3.122,bright,tonal,voice,not_sad,not_relaxed,party,happy,not_electronic,aggressive,not_acoustic
You’re An Ocean,Fastball,436,134.088241577,A#,minor,0.949480831623,197.774124146,0.958,0.0431,0.0367,7.05e-06,0.27,0.543,-3.736,0.69,-3.736,dark,atonal,instrumental,not_sad,relaxed,not_party,not_happy,electronic,not_aggressive,not_acoustic
Easier to Lie,Cassadee Pope,578,144.001998901,F,major,0.906694054604,241,0.601,0.0282,0.0704,0,0.109,0.542,-4.629,0.45,-4.629,bright,tonal,instrumental,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
Be Proud Be Loud (Be Heard),Toyah,455,137.489654541,G,major,0.908121466637,199.235916138,0.912,0.0407,0.105,0,0.535,0.595,-7.907,0.659,-7.907,bright,tonal,instrumental,not_sad,not_relaxed,party,happy,electronic,not_aggressive,not_acoustic
Hokey Pokey,Richard & Linda Thompson,516,153.002090454,A,major,0.954550325871,204.98399353,0.0945,0.0284,0.977,0.864,0.125,0.521,-17.123,0.259,-17.123,bright,tonal,voice,not_sad,not_relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
Touch Me (I Want Your Body) (extended version),Samantha Fox,559,104.1223526,C,major,0.86279708147,323.056335449,0.803,0.0433,0.0141,0.0107,0.0557,0.682,-5.554,0.601,-5.554,bright,atonal,voice,not_sad,not_relaxed,party,not_happy,electronic,not_aggressive,not_acoustic
Summertime,Willie Nelson | Leon Russell,322,140.151870728,D,minor,0.367971897125,148.759994507,0.269,0.0292,0.832,0.254,0.094,0.546,-12.94,0.299,-12.94,dark,atonal,voice,sad,relaxed,not_party,not_happy,not_electronic,not_aggressive,acoustic
He’s in Town,The Tokens,271,104.054588318,C#,major,0.697589814663,153.025299072,0.476,0.0291,0.466,1.74e-06,0.0985,0.409,-7.898,0.439,-7.898,dark,atonal,voice,sad,relaxed,not_party,happy,not_electronic,not_aggressive,acoustic
Out of Phase,Sugarcult,477,139.113479614,A#,minor,0.972350716591,206.080001831,0.961,0.0686,1.87e-05,0.0206,0.103,0.517,-4.088,0.57,-4.088,dark,tonal,voice,not_sad,not_relaxed,party,not_happy,electronic,aggressive,not_acoustic
I’m a Woman,Maria Muldaur,690,172.265274048,D,major,0.901485383511,237.557556152,0.731,0.0448,0.439,1.14e-06,0.259,0.408,-10.3,0.936,-10.3,bright,atonal,instrumental,not_sad,not_relaxed,party,happy,not_electronic,not_aggressive,not_acoustic
Closet Chronicles,Kansas,899,164.54246521,F,major,0.403846859932,392.071838379,0.554,0.035,0.0967,0.0763,0.321,0.325,-7.128,0.433,-7.128,bright,tonal,instrumental,not_sad,relaxed,not_party,happy,not_electronic,not_aggressive,not_acoustic
